,Zipcode,Population,Household Income,Median Age,Per Capita Income,lat,lng,city,state_id,Age_sqd,Popn_sqd,Income_sqd,zscore_age,zscore_pop,zscore_inc,c_zscore
4748,15747,2008.0,44009.0,43.4,24810.0,40.76788,-79.14811999999999,Home,PA,179.55999999999997,72111574.38939764,184665067.533059,0.09791119651841274,0.4352899017887546,0.42591071811502934,0.018152210507563445
4754,15756,275.0,37330.0,36.4,21907.0,40.568529999999996,-79.29763,Mc Intyre,PA,40.95999999999998,104547627.31916541,410798008.5446002,0.5691516162476002,0.3200450250117244,0.14374872940016614,0.02618442664823091
4756,15759,2934.0,58090.0,43.5,25550.0,40.77112,-79.03036,Marion Center,PA,182.25,57242137.868356116,241913.89576134834,0.0911791905222814,0.4968691031133535,0.9792213431076106,0.044362763797729694
4757,15760,162.0,43333.0,32.5,15225.0,40.64833,-78.80013000000001,Marsteller,PA,6.25,106871213.1905236,203494577.80582467,0.8316998500967188,0.31253050044403574,0.3973523254857064,0.10328441395365397
4758,15761,178.0,39333.0,32.8,14565.0,40.632259999999995,-78.88975,Mentcle,PA,7.839999999999984,106540657.88130474,333615798.3547339,0.8115038321083252,0.31359450392264654,0.2283677537145652,0.05811574341942499
4762,15767,14362.0,43482.0,42.3,22810.0,40.96008,-78.96755999999999,Punxsutawney,PA,151.28999999999994,14916176.258785404,199265763.3403778,0.17196326247585658,0.7431664122888961,0.4036470007841815,0.05158500525711609
4765,15772,1651.0,42566.0,40.6,20557.0,40.87485,-78.89657,Rossiter,PA,112.36000000000003,78302206.72634345,225965610.846078,0.2864073644100875,0.41154932417225154,0.3649495338485901,0.04301687791675573
4767,15774,2703.0,60288.0,43.1,29308.0,40.656940000000006,-79.32666,Shelocta,PA,171.61000000000004,60790923.145203404,7235279.204135735,0.11810721450680639,0.4815075528909104,0.8863643209193685,0.05040710978493107
4768,15775,782.0,38664.0,40.5,26324.0,40.627340000000004,-78.7818,Spangler,PA,110.25,94436674.95829278,358502133.49153894,0.29313937040621885,0.3537606352402035,0.20010508408584182,0.020751131320401954
4771,15778,191.0,42500.0,38.1,21345.0,40.96755,-79.19735,Timblin,PA,65.61000000000003,106272458.69256441,227954210.98513502,0.45470751431336875,0.3144590067490177,0.36216128841436634,0.051784310265123146
4774,15781,98.0,53750.0,38.7,26863.0,40.96379,-78.98679,Walston,PA,75.69000000000005,108198554.42739904,14808278.191327848,0.4143154783365812,0.30827448652959255,0.8374303965207012,0.10695903154420913
4775,15783,111.0,44583.0,43.9,33421.0,40.60678,-79.348,West Lebanon,PA,193.20999999999995,107928275.23865871,169394196.38429055,0.06425116653775653,0.30913898935596384,0.4501600041641881,0.008941321399012204
4777,15801,18953.0,50829.0,43.6,26764.0,41.125,-78.72553,Du Bois,PA,184.96000000000004,71455687.21979877,45821426.4971688,0.08444718452615008,0.43786391414501513,0.7140294129848253,0.02640221916072412
4779,15823,1302.0,50375.0,44.1,26010.0,41.25841,-78.70952,Brockport,PA,198.81000000000003,84600507.40867983,52173933.02947,0.05078715454549387,0.38834074829505383,0.6948496640888007,0.013704326478658614
4780,15824,5253.0,49364.0,43.1,26322.0,41.24985,-78.84255999999999,Brockway,PA,171.61000000000004,27529470.738447603,67801268.5232068,0.11810721450680639,0.6510831072945036,0.6521388135736448,0.05014791759652978
4781,15825,8977.0,53598.0,43.7,27767.0,41.175290000000004,-79.04035,Brookville,PA,187.69000000000008,2319082.517757953,16001220.572186397,0.07771517853001875,0.8987299169411629,0.8310089827933977,0.05804178579339614
4782,15827,352.0,54375.0,30.8,18119.0,41.319179999999996,-78.52166,Byrnedale,PA,0.6400000000000011,102978928.89354964,10388712.480560783,0.9461439520309499,0.32516554175253876,0.863834235859942,0.26576154897459264
4784,15829,1260.0,52038.0,38.5,33476.0,41.1762,-79.19759,Corsica,PA,72.25,85374891.09537934,30915296.586260993,0.4277794903288439,0.38554773916370055,0.7651049998026527,0.12618832030408178
4788,15841,379.0,40357.0,39.5,21366.0,41.26293,-78.52985,Force,PA,90.25,102431673.80924281,297257341.89421314,0.36045943036753136,0.3269610476226944,0.2716278040879774,0.03201301889690465
4792,15848,1273.0,40179.0,33.0,17561.0,41.03163,-78.71906,Luthersburg,PA,9.0,85134823.90663901,303426876.20863956,0.7980398201160626,0.38641224199007185,0.26410799064416157,0.08144360333671356
4793,15849,1281.0,49821.0,42.9,21696.0,41.179320000000004,-78.55934,Penfield,PA,166.40999999999997,84987258.25202958,60484102.075493924,0.13157122649906905,0.3869442437293772,0.6714453008984976,0.03418376957391609
4794,15851,6688.0,43761.0,42.1,22827.0,41.09965,-78.90269,Reynoldsville,PA,146.41000000000003,14530226.442881104,191466791.2070914,0.1854272744681188,0.746510919282408,0.41543367466521863,0.05750577708470831
4795,15853,6331.0,49765.0,44.5,26847.0,41.394040000000004,-78.79405,Ridgway,PA,210.25,17379338.779826917,61358279.16317865,0.023859130560969,0.722770341665905,0.6690795168937016,0.011538056775558768
4803,15866,275.0,54063.0,42.7,22528.0,41.02537,-78.79111999999999,Troutville,PA,161.29000000000008,104547627.31916541,12497303.683375701,0.14503523849133126,0.3200450250117244,0.8506534392617929,0.03948546676819196
4814,15922,227.0,37167.0,43.3,14633.0,40.51762,-78.87663,Belsano,PA,176.88999999999993,105531517.24682198,417431995.28196824,0.10464320251454418,0.316853014575892,0.13686260810049222,0.004537887005047324
4816,15924,1077.0,50000.0,42.9,24007.0,40.10665,-78.77531,Cairnbrook,PA,166.40999999999997,88790166.44457005,57731922.45593024,0.13157122649906905,0.3733781993770897,0.6790073604852562,0.03335679855752918
4817,15925,206.0,46250.0,30.7,21521.0,40.408559999999994,-78.64065,Cassandra,PA,0.489999999999999,105963418.09017174,128780566.72053263,0.9528759580270814,0.31545651001021535,0.5205843244498112,0.1564829232061657
4819,15927,955.0,39688.0,44.1,25452.0,40.53991,-78.7785,Colver,PA,198.81000000000003,91104226.67736386,320773565.0310182,0.05078715454549387,0.36526517285268256,0.243365134459254,0.004514612773032588
4825,15935,3487.0,54637.0,40.9,25645.0,40.203790000000005,-78.96629,Hollsopple,PA,118.80999999999997,49180112.99347927,8768424.534607228,0.266211346421694,0.5336437233428386,0.8749027253109517,0.12429044329976294
4829,15940,4021.0,72656.0,32.8,15208.0,40.521679999999996,-78.62885,Loretto,PA,7.839999999999984,41975541.54829982,226738769.26690844,0.8115038321083252,0.5691548394414734,0.3638640250029995,0.16805836235703459
4831,15943,3579.0,47615.0,43.4,23191.0,40.47468,-78.83966,Nanty Glo,PA,179.55999999999997,47898211.96547083,99663335.20821735,0.09791119651841274,0.5397617433448506,0.5782503095667132,0.03055978761642395
4835,15948,696.0,65804.0,27.4,16375.0,40.489940000000004,-78.76472,Revloc,PA,6.760000000000008,96115541.74534415,67335932.06718993,0.8249678441005874,0.3480416165426705,0.6533345964469646,0.18758748214606155
4838,15952,1747.0,53750.0,36.1,23561.0,40.3035,-78.77614,Salix,PA,37.210000000000015,76612442.87103029,14808278.191327848,0.5893476342359938,0.4179333450439162,0.8374303965207012,0.20626582969660778
4839,15953,162.0,38661.0,34.2,10843.0,40.20919,-78.88824,Seanor,PA,17.640000000000025,106871213.1905236,358615747.40695065,0.7172557481624874,0.31253050044403574,0.19997834565701345,0.0448280054533242
4841,15955,2475.0,51442.0,40.6,22612.0,40.322379999999995,-78.69725,Sidman,PA,112.36000000000003,64398272.30157216,37898214.448048465,0.2864073644100875,0.4663455033207068,0.7399262986087527,0.09882809810724123
4842,15956,2423.0,40847.0,40.1,25292.0,40.34731,-78.78559,South Fork,PA,102.01000000000003,65235561.056533456,280601112.3769717,0.32006739439074383,0.4628874920152217,0.29232841412994215,0.043309972750848795
4843,15957,644.0,69500.0,39.8,26694.0,40.55657,-78.89737,Strongstown,PA,96.03999999999995,97137846.50030544,141653972.2799978,0.3402634123791378,0.34458360523718545,0.4971928521304301,0.05829546086058371
4844,15958,2184.0,59659.0,39.2,27854.0,40.389309999999995,-78.73205,Summerhill,PA,84.64000000000006,69153417.98799017,4247092.135451709,0.3806554483559249,0.44699394005347315,0.9129371448303804,0.155336874769949
4847,15962,172.0,58438.0,38.5,23269.0,40.38814,-78.71507,Wilmore,PA,72.25,106664556.1222618,705343.7080062466,0.4277794903288439,0.3131955026181674,0.9645196853635213,0.1292250091578199
4852,16022,320.0,52500.0,43.0,24464.0,41.05402,-79.73380999999999,Bruin,PA,169.0,103629415.51198736,25991159.612861976,0.12483922050293772,0.32303753479531716,0.7846227178422195,0.031642071977013304
4854,16024,258.0,70000.0,42.8,29770.0,40.7426,-80.03846999999999,Callery,PA,163.83999999999992,104895561.33521044,153805819.71138415,0.13830323249520038,0.3189145213157004,0.4760697806590374,0.020997966582498737
4856,16027,274.0,58750.0,42.5,28244.0,40.820190000000004,-80.01925,Connoquenessing,PA,156.25,104568078.02599159,1326752.5051913278,0.15849925048359392,0.3199785247943112,0.9513388887653722,0.048248442092945806
4858,16029,791.0,49226.0,43.7,25284.0,40.879290000000005,-79.84656,East Butler,PA,187.69000000000008,94261834.59685718,70092938.63214417,0.07771517853001875,0.354359137196922,0.6463088458475403,0.017798753344325745
4859,16030,348.0,58125.0,37.1,20422.0,41.13637,-79.79704,Eau Claire,PA,50.41000000000002,103060127.72085436,277568.2159583927,0.5220275742746813,0.3248995408828861,0.977742728104613,0.16583154079676238
4861,16034,1885.0,62284.0,40.3,27152.0,40.8614,-79.72973,Fenelton,PA,106.08999999999995,74215699.32901762,21957166.150230035,0.3066033823984816,0.42711037504693417,0.802041019605569,0.10503006714912211
4864,16037,4743.0,79085.0,43.6,37034.0,40.85315,-80.12822,Harmony,PA,184.96000000000004,33141361.219798766,461684612.5396741,0.08444718452615008,0.617167996413785,0.09226357202383273,0.004808602043274736
4865,16038,3647.0,60313.0,42.6,29095.0,41.16001,-79.95132,Harrisville,PA,158.76000000000005,46961599.90129067,7370396.575705051,0.1517672444874626,0.5442837581289465,0.8853081673457988,0.07313039087153574
4867,16041,2199.0,51393.0,41.1,22223.0,41.005309999999994,-79.71495,Karns City,PA,123.21000000000004,68904167.3855975,38503918.3997726,0.2527473344294313,0.4479914433146708,0.7378562376045561,0.08354646062002143
4868,16045,1096.0,47069.0,31.6,24448.0,40.85285,-79.91668,Lyndora,PA,2.5600000000000045,88432459.01487266,110863053.81314346,0.8922879040619,0.37464170350794,0.5551839155199525,0.18559146531971513
4872,16050,1488.0,48646.0,43.0,26435.0,41.04332,-79.77173,Petrolia,PA,169.0,81213501.93901059,80141035.611736,0.12483922050293772,0.40070978873390417,0.6218060829407248,0.031105412588180958
4875,16053,4710.0,76083.0,43.3,37487.0,40.81188,-79.98316,Renfrew,PA,176.88999999999993,33522402.545062665,341689584.5616305,0.10464320251454418,0.6149734892391503,0.21908649313807427,0.014098828262456568
4879,16057,14621.0,48610.0,23.5,21305.0,41.03458,-80.05672,Slippery Rock,PA,42.25,16983849.190805107,80786886.59667619,0.5624196102514689,0.7259428559788841,0.6202852217947846,0.2532528404745168
4885,16102,5967.0,46211.0,42.1,27118.0,40.96066,-80.42073,New Castle,PA,146.41000000000003,20546760.06455598,129667243.6208845,0.1854272744681188,0.6985642625275097,0.5189367248750426,0.06721936188987783
4888,16111,1301.0,43427.0,44.8,21630.0,41.520379999999996,-80.28259,Atlantic,PA,219.0399999999999,84618904.11550601,200821565.1229253,0.0036631125725754554,0.38827424807764066,0.40132346292232834,0.0005707992629931451
4889,16112,1588.0,61181.0,44.6,28601.0,40.96819,-80.50177,Bessemer,PA,213.16000000000005,79421131.2563927,12836795.716591751,0.01712712456483756,0.4073598104752215,0.8486385152714611,0.005920867938389507
4890,16113,489.0,65625.0,41.9,32909.0,41.28153,-80.42506,Clark,PA,141.60999999999996,100217186.05836315,64430279.686753616,0.19889128646038157,0.33427607153814354,0.6608966560337232,0.0439394484306127
4891,16114,639.0,46429.0,43.1,24150.0,41.40413,-80.18545,Clarks Mills,PA,171.61000000000004,97236430.03443635,124749969.10096894,0.11810721450680639,0.3442511041501196,0.5281463840365699,0.021473660354149486
4894,16117,16974.0,51045.0,42.4,27339.0,40.87295,-80.25591,Ellwood City,PA,153.75999999999996,41914574.02880652,42943808.58752771,0.16523125647972525,0.5694678444056861,0.7231545798604668,0.06804442565064715
4900,16127,15669.0,60354.0,35.4,26074.0,41.17286,-80.07282,Grove City,PA,29.159999999999986,26720076.436969783,7594695.065078733,0.6364716762089127,0.6562506281298779,0.8835760754851446,0.36905641768788716
4902,16131,970.0,58553.0,42.2,27068.0,41.55036,-80.37755,Hartstown,PA,148.84000000000006,90818106.07497117,911733.6172251066,0.17869526847198747,0.3662626761138802,0.959661378925101,0.06280926840122995
4904,16133,1571.0,57734.0,44.8,27675.0,41.27174,-80.11534,Jackson Center,PA,219.0399999999999,79724423.27243775,18454.524614268536,0.0036631125725754554,0.40622930677919766,0.9942609699952422,0.0014795236388971753
4909,16141,1817.0,52500.0,41.6,25812.0,40.87038,-80.39626,New Galilee,PA,134.56000000000003,75391943.39319777,25991159.612861976,0.2190873044487751,0.4225883602628384,0.7846227178422195,0.07264330942701787
4910,16142,6968.0,57344.0,29.9,25789.0,41.14058,-80.33901,New Wilmington,PA,0.010000000000000285,12473988.531551054,64593.52813291707,0.9932679940038687,0.7651309801580967,0.9892630342570716,0.7518202333645418
4915,16150,6989.0,54254.0,44.7,27796.0,41.28553,-80.44388000000001,Sharpsville,PA,216.0900000000001,12326091.6882013,11183356.402165286,0.01039511856870623,0.7665274847237733,0.8587224525638649,0.006842424235240393
4916,16151,136.0,50000.0,29.5,18440.0,41.4437,-80.207,Sheakleyville,PA,0.25,107409457.56800425,57731922.45593024,0.9663399700193438,0.31080149479129315,0.6790073604852562,0.203933007608138
4926,16210,974.0,43274.0,38.3,23125.0,40.89804,-79.51387,Adrian,PA,68.88999999999996,90741883.24766646,205181346.80892107,0.44124350232110654,0.36652867698353286,0.3948598030520821,0.06386004303999782
4930,16214,9987.0,37804.0,31.2,23353.0,41.20316,-79.35752,Clarion,PA,1.4399999999999984,263018.6233174192,391808475.9095544,0.919215928046425,0.9658951365284685,0.16377340115504646,0.1454088664142992
4933,16222,2654.0,44464.0,34.7,20857.0,40.87376,-79.26089,Dayton,PA,22.09000000000003,61557415.77968617,172505963.6956206,0.6835957181818311,0.47824904223766485,0.4451327131539967,0.14552679166510304
4935,16224,1243.0,54554.0,42.8,24482.0,41.0623,-79.29393,Fairmount City,PA,163.83999999999992,85689335.11142437,9266864.860997096,0.13830323249520038,0.3844172354676766,0.8713962954467005,0.04632878292206819
4938,16229,5426.0,64296.0,43.7,35502.0,40.71797,-79.64487,Freeport,PA,187.69000000000008,25743988.457518682,44861160.2141287,0.07771517853001875,0.6625876449069827,0.7170417800046849,0.03692271635465334
4939,16230,416.0,41364.0,42.3,20540.0,41.020990000000005,-79.2782,Hawthorn,PA,151.28999999999994,101684099.6566742,263547709.62102523,0.17196326247585658,0.32942155566698184,0.3141696700313622,0.01779721084563101
4940,16232,4205.0,48438.0,41.0,24729.0,41.22118,-79.54864,Knox,PA,121.0,39625179.49228293,83908395.08027929,0.25947934042556264,0.5813908794454974,0.6130188852086256,0.09247936814405035
4942,16235,1239.0,62500.0,44.1,29324.0,41.31759,-79.35444,Lucinda,PA,198.81000000000003,85763405.93872909,24028108.240588937,0.05078715454549387,0.3841512345980239,0.7929158527299273,0.015469747150581496
4944,16238,447.0,61125.0,41.0,28134.0,40.78776,-79.52068,Manorville,PA,121.0,101059861.74506266,12438652.804276481,0.25947934042556264,0.33148306240679026,0.8510042992762571,0.07319743823629739
4945,16239,5188.0,40433.0,35.6,11404.0,41.491859999999996,-79.13576,Marienville,PA,31.360000000000017,28215786.682149224,294642462.70378387,0.62300766421665,0.6467605931626472,0.27483851095162903,0.11074255189332204
4948,16244,284.0,56667.0,40.0,25195.0,40.792159999999996,-79.27665999999999,Nu Mine,PA,100.0,104363660.9577298,867045.1060358018,0.32679940038687516,0.3206435269684429,0.9606623954848059,0.10066407770486299
4949,16245,209.0,36964.0,41.8,21563.0,41.006809999999994,-79.29843000000001,Oak Ridge,PA,139.23999999999992,105901663.9696932,425768252.2248254,0.2056232924565129,0.31565601066245486,0.12828664108310672,0.008326602000651571
4951,16248,3122.0,38311.0,43.1,19755.0,41.03487,-79.50535,Rimersburg,PA,171.61000000000004,54432720.98503451,371994254.2049802,0.11810721450680639,0.5093711439870302,0.1851921956270386,0.01114123785593372
4957,16256,2248.0,43750.0,21.3,16383.0,40.866659999999996,-79.13758,Smicksburg,PA,75.68999999999998,68093084.75111474,191771329.5636009,0.41431547833658144,0.45124995396791623,0.4149689670928479,0.07758253191157244
4958,16258,2043.0,49861.0,42.7,25580.0,41.23344,-79.27797,Strattanville,PA,161.29000000000008,71518369.65048137,59863529.87000483,0.14503523849133126,0.4376174093982157,0.673135146616209,0.042723850962183035
4963,16301,15931.0,43548.0,42.3,24671.0,41.45555,-79.63531,Oil City,PA,151.28999999999994,29497353.248510953,197406787.2013208,0.17196326247585658,0.6388275711676263,0.4064352462184053,0.044648892476966205
4964,16311,505.0,54375.0,39.7,25184.0,41.45675,-80.03446,Carlton,PA,94.09000000000006,99897094.74914429,10388712.480560783,0.3469954183752687,0.33534007501675434,0.863834235859942,0.10051702120001697
4967,16314,5411.0,58159.0,42.3,26246.0,41.51706,-80.06626,Cochranton,PA,151.28999999999994,25896429.059911363,314549.84129266435,0.17196326247585658,0.661590141645785,0.9763063592445583,0.11107359264488527
4972,16322,100.0,40750.0,31.0,21805.0,41.59896,-79.3737,Endeavor,PA,1.0,108156951.01374668,283860244.9752828,0.9326799400386875,0.3084074869644189,0.28823053826449196,0.08290821050637309
4974,16326,385.0,48542.0,44.3,23130.0,41.3673,-79.43182,Fryburg,PA,204.48999999999992,102310259.56828573,82013899.34600765,0.03732314255323166,0.3273600489271735,0.6174124840746752,0.007543611035588671
4976,16328,198.0,42500.0,32.2,13789.0,41.65328,-79.72564,Hydetown,PA,4.840000000000012,106128183.74478117,227954210.98513502,0.8518958680851123,0.31492450827091,0.36216128841436634,0.09716167614391316
4987,16344,487.0,50250.0,41.4,20176.0,41.47041,-79.68456,Rouseville,PA,129.95999999999998,100257233.47201551,53995346.17162341,0.23255131644103777,0.3341430711033172,0.6895688962209525,0.05358323453829967
4990,16347,2321.0,42024.0,44.1,21932.0,41.647090000000006,-79.06076999999999,Sheffield,PA,198.81000000000003,66893643.15280369,242554228.23045522,0.05078715454549387,0.45610446983907793,0.34205212437360044,0.007923380305851145
4991,16350,2580.0,43824.0,39.4,20398.0,41.965559999999996,-79.3343,Sugar Grove,PA,88.35999999999997,62724078.08482339,189727278.98344606,0.3671914363636627,0.47332802614909,0.4180951816706141,0.07266577784192216
4995,16354,10902.0,41760.0,42.0,22466.0,41.61376,-79.70640999999999,Titusville,PA,144.0,161721.87736386637,250847076.78668323,0.19215928046425013,0.9732571645384775,0.33089914263670517,0.061884888839025404
4999,16364,1375.0,57250.0,39.4,23661.0,41.36403,-79.51593000000001,Venus,PA,88.35999999999997,83262949.81036878,121210.21103228364,0.3671914363636627,0.39319526416621553,0.9852918968204498,0.14225440827309907
5003,16372,443.0,48125.0,39.4,24832.0,41.19996,-79.87306,Clintonville,PA,88.35999999999997,101140300.57236737,89740619.58823143,0.3671914363636627,0.3312170615371376,0.5997958424675337,0.07294721149128548
5006,16401,6797.0,49116.0,41.3,16724.0,41.8811,-80.40485,Albion,PA,127.68999999999994,13711123.39882762,71946912.19723918,0.2392833224371691,0.753759442980444,0.641661770123834,0.11573144114339397
5008,16403,6676.0,55925.0,41.9,27672.0,41.792770000000004,-80.02015,Cambridge Springs,PA,141.60999999999996,14621854.924795248,2799439.5178584615,0.19889128646038157,0.74571291667345,0.9293157574212593,0.1378322112480262
5009,16404,3670.0,49730.0,37.8,19719.0,41.725640000000006,-79.78916,Centerville,PA,60.839999999999954,46646897.64428856,61907824.84298161,0.47490353230176285,0.5458132631294494,0.6676009018907041,0.17304792627294838
5011,16406,3128.0,51993.0,44.1,23842.0,41.74949,-80.36273,Conneautville,PA,198.81000000000003,54344222.74407744,31417735.317436222,0.05078715454549387,0.5097701452915093,0.7632039233702274,0.01975917797087319
5013,16410,1709.0,66250.0,44.2,27038.0,41.92109,-80.30605,Cranesville,PA,201.64000000000007,77279103.73042507,74854463.97598656,0.044055148549362544,0.4154063367822156,0.6344928166944823,0.011611718446719103
5014,16411,1674.0,56389.0,42.1,25933.0,41.981320000000004,-80.44629,East Springfield,PA,146.41000000000003,77895688.46934134,1462049.9341849922,0.1854272744681188,0.4130788291727545,0.9489179677467117,0.07268339793169916
5015,16412,10648.0,58382.0,36.7,29874.0,41.88324,-80.16635,Edinboro,PA,44.890000000000036,21947.41121326792,614416.7956909756,0.5489555982592061,0.9901482197614236,0.9668854693683172,0.5255480910410272
5017,16416,180.0,35234.0,26.4,20000.0,41.82575,-79.4727,Garland,PA,12.96000000000001,106499374.46765238,500155320.11222863,0.7576477841392749,0.3137275043574729,0.05520081379208819,0.01312095459146761
5018,16417,7863.0,50466.0,39.9,26728.0,41.97087,-80.31326999999999,Girard,PA,98.00999999999998,6952995.922121076,50867600.261982314,0.3335314063830065,0.8246486747428873,0.6986940630965941,0.19217316955636476
5019,16420,711.0,44079.0,40.3,18104.0,41.696329999999996,-79.54724,Grand Valley,PA,106.08999999999995,95821651.14295147,182767486.1734531,0.3066033823984816,0.34903911980386815,0.42886794812102436,0.04589597881564484
5021,16422,468.0,38636.0,37.1,17967.0,41.66559,-80.31447,Harmonsburg,PA,50.41000000000002,100638082.90171291,359563230.0353813,0.5220275742746813,0.3328795669724669,0.19892219208344386,0.03456716939995667
5022,16423,4277.0,50321.0,41.0,27481.0,42.01842,-80.3434,Lake City,PA,121.0,38723904.60079806,52956949.506880276,0.25947934042556264,0.5861788950992459,0.6925683723698903,0.1053405588294163
5025,16427,149.0,47083.0,41.3,26859.0,41.87735,-79.9679,Mill Village,PA,127.68999999999994,107140166.37926392,110568433.54122229,0.2392833224371691,0.31166599761766445,0.5557753615211514,0.04144776757676927
5026,16428,12628.0,58964.0,40.9,30743.0,42.17064,-79.82852,North East,PA,118.80999999999997,4529007.8953793505,1865539.2058246848,0.266211346421694,0.8584777892833395,0.9422982141756162,0.21534956235740224
5027,16433,5053.0,54892.0,44.1,29262.0,41.73522,-80.14296999999999,Saegertown,PA,198.81000000000003,29668212.103683352,7323261.724614266,0.05078715454549387,0.6377830638118689,0.885675491761362,0.02868808050003445
5028,16434,3167.0,41676.0,26.5,16296.0,41.79378,-79.66503,Spartansburg,PA,12.25,53770739.17785647,253514942.41821033,0.7643797901354064,0.5123636537706231,0.32735046662951117,0.12820367493922755
5029,16435,1787.0,55156.0,44.3,25630.0,41.81823,-80.38407,Springboro,PA,204.48999999999992,75913814.59798314,5964109.168386258,0.03732314255323166,0.42059335374044315,0.8968284734982573,0.014078292931652818
5030,16436,723.0,41875.0,37.5,18351.0,41.85371,-79.50645,Spring Creek,PA,56.25,95586862.66103733,247217526.69590208,0.4950995502901564,0.34983712241282616,0.3357574490751255,0.05815460102636519
5033,16441,10226.0,67388.0,42.1,30826.0,41.955859999999994,-79.98764,Waterford,PA,146.41000000000003,74995.69186069885,95841112.72982188,0.1854272744681188,0.9817886884902169,0.5864167060255927,0.10675739625657263
5034,16442,2978.0,64811.0,42.8,28628.0,42.04033,-79.82596,Wattsburg,PA,163.83999999999992,56578278.76800425,52025168.06845664,0.13830323249520038,0.49979511267953314,0.6952850163891504,0.04806038063745069
5040,16504,15650.0,41281.0,36.9,21929.0,42.10902,-80.04904,Erie,PA,47.60999999999998,26524009.866667178,266249467.9474151,0.5354915862669439,0.6575141322607283,0.310663240167111,0.10938244096957271
5042,16506,24118.0,63376.0,44.1,35170.0,42.063759999999995,-80.15268,Erie,PA,198.81000000000003,185453916.46258557,33383520.94037782,0.05078715454549387,0.09439029120597231,0.7559082315120473,0.0036236836950558605
5043,16507,9379.0,36441.0,31.2,18460.0,42.13617,-80.08657,Erie,PA,1.4399999999999984,1256312.373634097,447625104.81159526,0.919215928046425,0.9254630043412587,0.10619190832403003,0.09033749192269544
5044,16508,16046.0,47966.0,38.4,25989.0,42.09657,-80.09348,Erie,PA,70.55999999999997,30759741.963500395,92778363.10505058,0.4345114963249752,0.6311800461651114,0.5930787057396308,0.16265479232317895
5047,16511,11647.0,44902.0,40.9,26722.0,42.16584,-79.99514,Erie,PA,118.80999999999997,1315945.2918607004,161192290.04551503,0.266211346421694,0.923714502565663,0.4636365237629366,0.11400974258746585
5055,16617,2781.0,56607.0,38.7,31740.0,40.60366,-78.33054,Bellwood,PA,75.69000000000005,59580698.012761466,982383.4142694401,0.4143154783365812,0.48669456984913795,0.9581276269082388,0.19320173492325235
5056,16619,317.0,36500.0,44.5,23719.0,40.66207,-78.44157,Blandburg,PA,210.25,103690503.6324659,445132041.80849886,0.023859130560969,0.32283803414307766,0.10868443075765433,0.000837156479296617
5060,16623,590.0,48333.0,43.6,24419.0,40.27163,-78.05219,Cassville,PA,184.96000000000004,98205194.6689191,85843052.11968815,0.08444718452615008,0.34099259349687405,0.608583040199633,0.01752467474133558
5061,16624,189.0,63750.0,35.8,24311.0,40.5704,-78.60044,Chest Springs,PA,33.639999999999965,106313698.10621677,37845226.819054805,0.6095436522243878,0.3143260063141914,0.7401081740514457,0.14180133784263804
5062,16625,3738.0,44199.0,44.5,22686.0,40.2821,-78.50831,Claysburg,PA,210.25,45722661.580108404,179537289.55698583,0.023859130560969,0.5503352779135453,0.43393748527415854,0.005697825370716177
5063,16627,2138.0,46438.0,43.5,23601.0,40.75578,-78.49755,Coalport,PA,182.25,69920592.5019944,124549005.3547339,0.0911791905222814,0.4439349300524672,0.5285265993230549,0.021393502846519294
5064,16630,4747.0,47301.0,40.5,25370.0,40.45615,-78.57643,Cresson,PA,110.25,33095322.39249405,106031351.02130672,0.29313937040621885,0.6174339972834377,0.5649850206826786,0.10225901930579669
5066,16633,319.0,57321.0,33.3,17379.0,40.15741,-78.23498000000001,Defiance,PA,10.889999999999981,103649776.21881354,76813.54628914506,0.777843802127669,0.322971034577904,0.9882913729693875,0.24827956431687087
5067,16634,340.0,51250.0,42.6,23972.0,40.21094,-78.17308,Dudley,PA,158.76000000000005,103222621.37546378,40299041.034396105,0.1517672444874626,0.32436753914358063,0.7318150391637379,0.03602605977560203
5070,16637,2453.0,45785.0,41.4,19128.0,40.3411,-78.4672,East Freedom,PA,129.95999999999998,64751849.851748094,139550573.60934332,0.23255131644103777,0.4648824985376169,0.5009398679814161,0.05415612673506264
5071,16638,32.0,59688.0,43.5,30316.0,40.33661,-78.20362,Entriken,PA,182.25,109575955.07792684,4367462.286472117,0.0911791905222814,0.30388547218032314,0.9117120066850396,0.025261744876969614
5073,16640,783.0,54079.0,40.7,25878.0,40.7069,-78.57689,Flinton,PA,114.49000000000007,94417240.2514666,12384434.801180065,0.2796753584139562,0.3538271354576167,0.8513293775488775,0.08424477214324144
5074,16641,2457.0,45909.0,41.0,24054.0,40.50101,-78.54075999999999,Gallitzin,PA,121.0,64687491.02444338,136636287.77232713,0.25947934042556264,0.46514849940726966,0.5061783897063215,0.06109392246798328
5080,16651,5652.0,44088.0,41.4,15029.0,40.8491,-78.38025,Houtzdale,PA,129.95999999999998,23501682.714802284,182524222.42721805,0.23255131644103777,0.67761669404236,0.4292481634075094,0.06764120642192141
5081,16652,18181.0,48008.0,40.8,22676.0,40.51473,-77.95685999999999,Huntingdon,PA,116.63999999999994,59000012.88960877,91971026.28928703,0.2729433524178253,0.4892020819879853,0.5948530437432278,0.0794274292249298
5085,16659,301.0,37222.0,39.4,19296.0,40.16155,-78.38968,Loysburg,PA,88.35999999999997,104016610.94168475,415187593.4994207,0.3671914363636627,0.32177403066446686,0.13918614596234535,0.01644521456426769
